EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-08-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DE BILT, NETHERLANDS (STAID: 162)
Blended and updated with sources:520 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   162,   520,19030416,  -14,    0
   162,   520,19030417,  -14,    0
   162,   520,19030418,  -20,    0
   162,   520,19030419,    7,    0
   162,   520,19030420,   11,    0
   162,   520,19030421,   16,    0
   162,   520,19030422,    5,    0
   162,   520,19030423,   15,    0
   162,   520,19030424,   26,    0
   162,   520,19030425,   35,    0
   162,   520,19030426,   45,    0
   162,   520,19030427,   56,    0
   162,   520,19030428,   56,    0
   162,   520,19030429,   65,    0
   162,   520,19030430,   66,    0
   162,   520,19030501,   79,    0
   162,   520,19030502,   38,    0
   162,   520,19030503,   50,    0
   162,   520,19030504,   92,    0
   162,   520,19030505,   70,    0
   162,   520,19030506,   90,    0
   162,   520,19030507,   46,    0
   162,   520,19030508,   26,    0
   162,   520,19030509,   61,    0
   162,   520,19030510,   55,    0
   162,   520,19030511,   57,    0
   162,   520,19030512,   27,    0
   162,   520,19030513,   44,    0
   162,   520,19030514,   80,    0
   162,   520,19030515,   92,    0
   162,   520,19030516,   63,    0
   162,   520,19030517,   51,    0
   162,   520,19030518,   41,    0
   162,   520,19030519,   23,    0
   162,   520,19030520,    3,    0
   162,   520,19030521,   82,    0
   162,   520,19030522,   72,    0
   162,   520,19030523,   94,    0
   162,   520,19030524,   61,    0
   162,   520,19030525,   57,    0
   162,   520,19030526,   90,    0
   162,   520,19030527,   92,    0
   162,   520,19030528,  117,    0
   162,   520,19030529,  110,    0
   162,   520,19030530,  135,    0
   162,   520,19030531,  119,    0
   162,   520,19030601,  138,    0
   162,   520,19030602,  107,    0
   162,   520,19030603,   93,    0
   162,   520,19030604,   76,    0
   162,   520,19030605,   65,    0
   162,   520,19030606,   91,    0
   162,   520,19030607,   96,    0
   162,   520,19030608,   65,    0
   162,   520,19030609,  101,    0
   162,   520,19030610,  114,    0
   162,   520,19030611,  104,    0
   162,   520,19030612,   89,    0
   162,   520,19030613,   85,    0
   162,   520,19030614,   80,    0
   162,   520,19030615,   66,    0
   162,   520,19030616,   47,    0
   162,   520,19030617,   83,    0
   162,   520,19030618,   78,    0
   162,   520,19030619,   69,    0
   162,   520,19030620,   83,    0
   162,   520,19030621,   52,    0
   162,   520,19030622,   36,    0
   162,   520,19030623,   47,    0
   162,   520,19030624,   87,    0
   162,   520,19030625,   76,    0
   162,   520,19030626,   77,    0
   162,   520,19030627,  111,    0
   162,   520,19030628,  133,    0
   162,   520,19030629,  120,    0
   162,   520,19030630,   95,    0
   162,   520,19030701,   69,    0
   162,   520,19030702,   86,    0
   162,   520,19030703,  124,    0
   162,   520,19030704,   77,    0
   162,   520,19030705,   61,    0
   162,   520,19030706,   90,    0
   162,   520,19030707,   90,    0
   162,   520,19030708,   87,    0
   162,   520,19030709,   61,    0
   162,   520,19030710,   96,    0
   162,   520,19030711,  111,    0
   162,   520,19030712,  124,    0
   162,   520,19030713,   76,    0
   162,   520,19030714,   54,    0
   162,   520,19030715,  111,    0
   162,   520,19030716,  102,    0
   162,   520,19030717,  118,    0
   162,   520,19030718,  100,    0
   162,   520,19030719,   90,    0
   162,   520,19030720,   67,    0
   162,   520,19030721,   92,    0
   162,   520,19030722,  104,    0
   162,   520,19030723,  132,    0
   162,   520,19030724,  129,    0
   162,   520,19030725,  117,    0
   162,   520,19030726,   97,    0
   162,   520,19030727,  112,    0
   162,   520,19030728,  136,    0
   162,   520,19030729,  110,    0
   162,   520,19030730,   99,    0
   162,   520,19030731,  116,    0
   162,   520,19030801,  134,    0
   162,   520,19030802,  123,    0
   162,   520,19030803,  120,    0
   162,   520,19030804,   94,    0
   162,   520,19030805,  124,    0
   162,   520,19030806,  102,    0
   162,   520,19030807,   73,    0
   162,   520,19030808,   61,    0
   162,   520,19030809,  127,    0
   162,   520,19030810,  105,    0
   162,   520,19030811,  103,    0
   162,   520,19030812,  111,    0
   162,   520,19030813,  105,    0
   162,   520,19030814,   89,    0
   162,   520,19030815,  122,    0
   162,   520,19030816,   97,    0
   162,   520,19030817,   98,    0
   162,   520,19030818,  116,    0
   162,   520,19030819,   74,    0
   162,   520,19030820,   74,    0
   162,   520,19030821,  109,    0
   162,   520,19030822,   82,    0
   162,   520,19030823,   97,    0
   162,   520,19030824,  102,    0
   162,   520,19030825,  102,    0
   162,   520,19030826,   89,    0
   162,   520,19030827,  118,    0
   162,   520,19030828,  136,    0
   162,   520,19030829,  124,    0
   162,   520,19030830,  100,    0
   162,   520,19030831,   84,    0
   162,   520,19030901,   70,    0
   162,   520,19030902,  126,    0
   162,   520,19030903,   98,    0
   162,   520,19030904,   84,    0
   162,   520,19030905,  158,    0
   162,   520,19030906,  112,    0
   162,   520,19030907,  100,    0
   162,   520,19030908,   95,    0
   162,   520,19030909,   81,    0
   162,   520,19030910,   76,    0
   162,   520,19030911,   63,    0
   162,   520,19030912,   60,    0
   162,   520,19030913,   53,    0
   162,   520,19030914,   58,    0
   162,   520,19030915,   83,    0
   162,   520,19030916,   90,    0
   162,   520,19030917,   49,    0
   162,   520,19030918,   55,    0
   162,   520,19030919,  106,    0
   162,   520,19030920,  101,    0
   162,   520,19030921,   90,    0
   162,   520,19030922,   63,    0
   162,   520,19030923,   75,    0
   162,   520,19030924,   94,    0
   162,   520,19030925,   94,    0
   162,   520,19030926,   74,    0
   162,   520,19030927,   63,    0
   162,   520,19030928,  121,    0
   162,   520,19030929,  110,    0
   162,   520,19030930,  117,    0
   162,   520,19031001,  123,    0
   162,   520,19031002,  123,    0
   162,   520,19031003,  123,    0
   162,   520,19031004,  114,    0
   162,   520,19031005,  107,    0
   162,   520,19031006,  106,    0
   162,   520,19031007,   96,    0
   162,   520,19031008,   96,    0
   162,   520,19031009,   85,    0
   162,   520,19031010,   74,    0
   162,   520,19031011,   52,    0
   162,   520,19031012,   76,    0
   162,   520,19031013,   95,    0
   162,   520,19031014,   92,    0
   162,   520,19031015,   79,    0
   162,   520,19031016,   71,    0
   162,   520,19031017,   71,    0
   162,   520,19031018,   54,    0
   162,   520,19031019,   47,    0
   162,   520,19031020,   45,    0
   162,   520,19031021,   57,    0
   162,   520,19031022,   73,    0
   162,   520,19031023,   63,    0
   162,   520,19031024,   45,    0
   162,   520,19031025,   66,    0
   162,   520,19031026,   91,    0
   162,   520,19031027,   82,    0
   162,   520,19031028,   83,    0
   162,   520,19031029,   54,    0
   162,   520,19031030,   42,    0
   162,   520,19031031,   34,    0
   162,   520,19031101,   37,    0
   162,   520,19031102,   58,    0
   162,   520,19031103,   22,    0
   162,   520,19031104,   32,    0
   162,   520,19031105,    9,    0
   162,   520,19031106,  -15,    0
   162,   520,19031107,   24,    0
   162,   520,19031108,   34,    0
   162,   520,19031109,   11,    0
   162,   520,19031110,   48,    0
   162,   520,19031111,   33,    0
   162,   520,19031112,   58,    0
   162,   520,19031113,   75,    0
   162,   520,19031114,   55,    0
   162,   520,19031115,   41,    0
   162,   520,19031116,   14,    0
   162,   520,19031117,   -8,    0
   162,   520,19031118,  -29,    0
   162,   520,19031119,  -18,    0
   162,   520,19031120,  -37,    0
   162,   520,19031121,   35,    0
   162,   520,19031122,   35,    0
   162,   520,19031123,   81,    0
   162,   520,19031124,   42,    0
   162,   520,19031125,   23,    0
   162,   520,19031126,   -2,    0
   162,   520,19031127,   -7,    0
   162,   520,19031128,   33,    0
   162,   520,19031129,  -21,    0
   162,   520,19031130,  -23,    0
   162,   520,19031201,   -9,    0
   162,   520,19031202,  -23,    0
   162,   520,19031203,  -12,    0
   162,   520,19031204,  -23,    0
   162,   520,19031205,   -2,    0
   162,   520,19031206,  -49,    0
   162,   520,19031207,  -69,    0
   162,   520,19031208,   -1,    0
   162,   520,19031209,   30,    0
   162,   520,19031210,   49,    0
   162,   520,19031211,   50,    0
   162,   520,19031212,   17,    0
   162,   520,19031213,   17,    0
   162,   520,19031214,   23,    0
   162,   520,19031215,   28,    0
   162,   520,19031216,   -1,    0
   162,   520,19031217,    4,    0
   162,   520,19031218,   -3,    0
   162,   520,19031219,  -11,    0
   162,   520,19031220,  -12,    0
   162,   520,19031221,  -23,    0
   162,   520,19031222,  -17,    0
   162,   520,19031223,  -31,    0
   162,   520,19031224,  -14,    0
   162,   520,19031225,  -11,    0
   162,   520,19031226,  -15,    0
   162,   520,19031227,  -14,    0
   162,   520,19031228,  -49,    0
   162,   520,19031229,  -75,    0
   162,   520,19031230,  -84,    0
   162,   520,19031231,  -72,    0
   162,   520,19040101,  -63,    0
   162,   520,19040102,  -64,    0
   162,   520,19040103,  -35,    0
   162,   520,19040104,  -42,    0
   162,   520,19040105,  -31,    0
   162,   520,19040106,  -44,    0
   162,   520,19040107,  -40,    0
   162,   520,19040108,  -11,    0
   162,   520,19040109,   -7,    0
   162,   520,19040110,   -1,    0
   162,   520,19040111,    2,    0
   162,   520,19040112,    2,    0
   162,   520,19040113,   52,    0
   162,   520,19040114,   43,    0
   162,   520,19040115,   21,    0
   162,   520,19040116,    2,    0
   162,   520,19040117,  -14,    0
   162,   520,19040118,  -11,    0
   162,   520,19040119,  -21,    0
   162,   520,19040120,  -39,    0
   162,   520,19040121,  -35,    0
   162,   520,19040122,  -23,    0
   162,   520,19040123,  -44,    0
   162,   520,19040124,  -54,    0
   162,   520,19040125,  -41,    0
   162,   520,19040126,  -33,    0
   162,   520,19040127,  -24,    0
   162,   520,19040128,   35,    0
   162,   520,19040129,    7,    0
   162,   520,19040130,   11,    0
   162,   520,19040131,   34,    0
   162,   520,19040201,   -4,    0
   162,   520,19040202,   -4,    0
   162,   520,19040203,    4,    0
   162,   520,19040204,   34,    0
   162,   520,19040205,   12,    0
   162,   520,19040206,   18,    0
   162,   520,19040207,  -12,    0
   162,   520,19040208,  -12,    0
   162,   520,19040209,   50,    0
   162,   520,19040210,   43,    0
   162,   520,19040211,    9,    0
   162,   520,19040212,    5,    0
   162,   520,19040213,   52,    0
   162,   520,19040214,   37,    0
   162,   520,19040215,  -10,    0
   162,   520,19040216,   -7,    0
   162,   520,19040217,    4,    0
   162,   520,19040218,   -7,    0
   162,   520,19040219,    4,    0
   162,   520,19040220,    9,    0
   162,   520,19040221,   81,    0
   162,   520,19040222,    7,    0
   162,   520,19040223,  -18,    0
   162,   520,19040224,  -26,    0
   162,   520,19040225,  -23,    0
   162,   520,19040226,  -26,    0
   162,   520,19040227,  -43,    0
   162,   520,19040228,  -52,    0
   162,   520,19040229,  -60,    0
   162,   520,19040301,  -34,    0
   162,   520,19040302,  -13,    0
   162,   520,19040303,   -7,    0
   162,   520,19040304,   -8,    0
   162,   520,19040305,   -7,    0
   162,   520,19040306,    2,    0
   162,   520,19040307,    4,    0
   162,   520,19040308,   17,    0
   162,   520,19040309,   41,    0
   162,   520,19040310,   15,    0
   162,   520,19040311,   15,    0
   162,   520,19040312,  -19,    0
   162,   520,19040313,  -23,    0
   162,   520,19040314,  -16,    0
   162,   520,19040315,  -19,    0
   162,   520,19040316,  -46,    0
   162,   520,19040317,  -18,    0
   162,   520,19040318,   -2,    0
   162,   520,19040319,   -7,    0
   162,   520,19040320,   15,    0
   162,   520,19040321,   61,    0
   162,   520,19040322,    3,    0
   162,   520,19040323,   43,    0
   162,   520,19040324,   12,    0
   162,   520,19040325,   25,    0
   162,   520,19040326,   -7,    0
   162,   520,19040327,   35,    0
   162,   520,19040328,   39,    0
   162,   520,19040329,   36,    0
   162,   520,19040330,    6,    0
   162,   520,19040331,   13,    0
   162,   520,19040401,   39,    0
   162,   520,19040402,   23,    0
   162,   520,19040403,   57,    0
   162,   520,19040404,   48,    0
   162,   520,19040405,   45,    0
   162,   520,19040406,   68,    0
   162,   520,19040407,   39,    0
   162,   520,19040408,   44,    0
   162,   520,19040409,   58,    0
   162,   520,19040410,   38,    0
   162,   520,19040411,   13,    0
   162,   520,19040412,  -15,    0
   162,   520,19040413,   76,    0
   162,   520,19040414,   71,    0
   162,   520,19040415,  110,    0
   162,   520,19040416,   88,    0
   162,   520,19040417,   67,    0
   162,   520,19040418,   70,    0
   162,   520,19040419,   79,    0
   162,   520,19040420,   59,    0
   162,   520,19040421,   60,    0
   162,   520,19040422,   71,    0
   162,   520,19040423,   61,    0
   162,   520,19040424,   48,    0
   162,   520,19040425,    3,    0
   162,   520,19040426,   -8,    0
   162,   520,19040427,   28,    0
   162,   520,19040428,   62,    0
   162,   520,19040429,   91,    0
   162,   520,19040430,   95,    0
   162,   520,19040501,   76,    0
   162,   520,19040502,   86,    0
   162,   520,19040503,   42,    0
   162,   520,19040504,   54,    0
   162,   520,19040505,   36,    0
   162,   520,19040506,   46,    0
   162,   520,19040507,   46,    0
   162,   520,19040508,   51,    0
   162,   520,19040509,   31,    0
   162,   520,19040510,   54,    0
   162,   520,19040511,   11,    0
   162,   520,19040512,  -11,    0
   162,   520,19040513,   89,    0
   162,   520,19040514,   95,    0
   162,   520,19040515,   60,    0
   162,   520,19040516,   45,    0
   162,   520,19040517,  110,    0
   162,   520,19040518,   88,    0
   162,   520,19040519,   48,    0
   162,   520,19040520,   16,    0
   162,   520,19040521,   40,    0
   162,   520,19040522,   71,    0
   162,   520,19040523,   56,    0
   162,   520,19040524,   47,    0
   162,   520,19040525,  118,    0
   162,   520,19040526,   99,    0
   162,   520,19040527,  122,    0
   162,   520,19040528,  109,    0
   162,   520,19040529,  108,    0
   162,   520,19040530,  124,    0
   162,   520,19040531,  107,    0
   162,   520,19040601,  107,    0
   162,   520,19040602,  106,    0
   162,   520,19040603,   99,    0
